date,value
2029-01-31,0.002321165026186696
2029-02-28,0.004173844097966301
2029-03-31,0.0025319407930335155
2029-04-30,0.005296458589492063
2029-05-31,-0.0011994598275191213
2029-06-30,0.0032798542746345655
2029-07-31,0.0003053912467034798
2029-08-31,-0.00020347206286924118
2029-09-30,0.0005953005213454297
2029-10-31,0.001326629382820931
2029-11-30,0.002332710861304081
2029-12-31,-0.0010088253290917583
2030-01-31,0.004643716098096933
2030-02-28,0.003453100904916608
2030-03-31,-0.0020241435139452878
2030-04-30,0.006250921417314176
2030-05-31,0.007366222158373849
2030-06-30,0.0054041997988016795
2030-07-31,0.0016867646836938423
2030-08-31,-0.0007505531575343399
2030-09-30,0.005064036999925692
2030-10-31,0.0010759436447006826
2030-11-30,0.005523669242851852
2030-12-31,0.0027488850480828705
2031-01-31,0.004851140341619474
2031-02-28,0.0031540653351080947
2031-03-31,0.004112236178927241
2031-04-30,0.0022077698742513576
2031-05-31,0.007065209436143933
2031-06-30,0.002526275004573083
2031-07-31,0.0032788904376089122
2031-08-31,0.0073313694937256445
2031-09-30,-0.0015084468248505
2031-10-31,-0.0012970238600517802
2031-11-30,0.004831325225472834
2031-12-31,-0.0010306411176354622
2032-01-31,0.007496817634299843
2032-02-29,0.001047374087649022
2032-03-31,0.00013399437585394879
2032-04-30,0.007440239152585251
2032-05-31,0.00622975177137091
2032-06-30,0.007288710274431674
2032-07-31,0.0046579930910959485
2032-08-31,-0.00017728439712915009
2032-09-30,0.007405007291613858
2032-10-31,0.0014457805242748063
2032-11-30,0.004374574090998203
2032-12-31,0.004770736892133379
2033-01-31,0.0017549317839119492
2033-02-28,0.0038591717962126867
2033-03-31,0.004702212595670329
2033-04-30,0.00320894741884745
2033-05-31,-0.0008289349668163751
2033-06-30,0.0029950256675155542
2033-07-31,0.005808052862729238
2033-08-31,0.0002786938486801667
2033-09-30,0.0017696393748363307
2033-10-31,0.0009884551867668809
2033-11-30,0.007238654252436987
2033-12-31,0.004018449944956889
2034-01-31,0.0032938632031607514
2034-02-28,7.254003199934833e-05
2034-03-31,0.0036544353326679294
2034-04-30,0.0003340576490865313
2034-05-31,0.002266130536746254
2034-06-30,0.0004393575006866393
2034-07-31,0.004029773045229731
2034-08-31,0.0037566025653044542
2034-09-30,0.0016091332245267045
2034-10-31,0.0032625218176292915
2034-11-30,-0.0008115905990152971
2034-12-31,-0.001901060904456036
2035-01-31,0.003381223780523761
2035-02-28,0.002635062783393021
2035-03-31,0.0039164969564996505
2035-04-30,0.008699360598082576
2035-05-31,0.004763151344190027
2035-06-30,-0.0003184532857245016
2035-07-31,0.005235214553661131
2035-08-31,-0.0014213002432084871
2035-09-30,0.0009161394392111371
2035-10-31,0.001992331634572428
2035-11-30,0.0068667723912479006
2035-12-31,0.00014138158629200875
2036-01-31,-8.210625617211323e-05
2036-02-29,0.0019096741183763284
2036-03-31,0.0003637553757964052
2036-04-30,0.005261534012906418
2036-05-31,-0.0007756667261143851
2036-06-30,-0.0009604493392925228
2036-07-31,0.000981159622885385
2036-08-31,0.000816417600200273
2036-09-30,0.007458269563692253
2036-10-31,0.004776670867751137
2036-11-30,0.0024185831401021657
2036-12-31,-0.0011737678253104528
2037-01-31,0.004489231108003741
2037-02-28,-0.0005575621446283863
2037-03-31,-0.0020474746337035056
2037-04-30,0.005429508539177896
2037-05-31,0.0030462012824818375
2037-06-30,0.004698524864429671
2037-07-31,0.003051085180796149
2037-08-31,0.004523342740950901
2037-09-30,0.00039782612601157357
2037-10-31,-0.0006506618666088588
2037-11-30,0.004043894227706554
2037-12-31,-1.9098919010839162e-05
2038-01-31,0.0002924233943205209
2038-02-28,0.0009326980768129367
2038-03-31,0.002226864898652715
2038-04-30,0.0012105091492459015
2038-05-31,-0.0015828451697742938
2038-06-30,0.000418092307386989
2038-07-31,-0.0039042218556971597
2038-08-31,0.0038896840519452303
2038-09-30,-0.0022042114959101426
2038-10-31,-0.0008425672932748257
2038-11-30,0.002321766083357187
2038-12-31,0.000155586497169079
2039-01-31,0.006400752148481495
2039-02-28,-0.0013582337361664094
2039-03-31,0.0029096967456208435
2039-04-30,0.0020715632993064353
2039-05-31,-0.0010168792175503203
2039-06-30,0.0036107342550678887
2039-07-31,0.0017096883947052414
2039-08-31,0.00429067189203476
2039-09-30,0.004432161064959616
2039-10-31,0.008097686837292195
2039-11-30,0.005835801667278843
2039-12-31,0.0011689547598514867
2040-01-31,0.001524096735696164
2040-02-29,0.005187726390107823
2040-03-31,0.0039718528081173436
2040-04-30,0.003930450875104291
2040-05-31,-0.0022449737051463115
2040-06-30,0.0021124850322152998
2040-07-31,0.00015977831010059122
2040-08-31,0.002944919458214926
2040-09-30,0.0019105007635569155
2040-10-31,0.004669304459018397
2040-11-30,0.0030469553370468267
2040-12-31,0.004330446460710378
2041-01-31,0.0009029121986579452
2041-02-28,-0.00040497709529072144
2041-03-31,0.001057139710571096
2041-04-30,0.0021324735630197465
2041-05-31,0.003216406353928165
2041-06-30,0.008360543973269161
2041-07-31,0.0020634254795630948
2041-08-31,-0.0004364378285021961
2041-09-30,0.0012324304692202612
2041-10-31,0.000910636301956049
2041-11-30,0.003496382013255395
2041-12-31,-0.0020366014863587504
2042-01-31,0.0023521274048140485
2042-02-28,0.002607245839335713
2042-03-31,0.002814292372498523
2042-04-30,0.0005447761695628638
2042-05-31,0.0015280843342869634
2042-06-30,-0.0017172097957018875
2042-07-31,0.0008293112532902088
2042-08-31,0.0006937647317309468
2042-09-30,0.003317360671294082
2042-10-31,-0.0009842903671134604
2042-11-30,0.004316411087685218
2042-12-31,0.006267973219904374
2043-01-31,-0.003484467617423307
2043-02-28,0.0033452917813328892
2043-03-31,0.0040310719410372444
2043-04-30,0.00043500464596847
2043-05-31,0.0010921001739199535
2043-06-30,0.0018154784617561586
2043-07-31,0.0013642814658065454
2043-08-31,0.0013335776645245238
2043-09-30,-0.0024065292450210075
2043-10-31,0.005331837666814618
2043-11-30,0.005132893910671682
2043-12-31,-4.633483650154282e-05
2044-01-31,-0.0018331167287399491
2044-02-29,0.003604682781502261
2044-03-31,0.0006036773634793709
2044-04-30,0.002567427593608734
2044-05-31,0.001305354447766924
2044-06-30,0.004071101793952241
2044-07-31,0.004079885474987327
2044-08-31,0.0001937966319285737
2044-09-30,-0.0016058623358955583
2044-10-31,-0.0021519009258485476
2044-11-30,0.0038490485661072963
2044-12-31,-0.001073694640521651
2045-01-31,0.0007923847115553757
2045-02-28,0.0005475177396963055
2045-03-31,0.0020352167732291
2045-04-30,-0.00311864818366406
2045-05-31,0.0026955426639504792
2045-06-30,0.003612415162042393
2045-07-31,0.002420965786553994
2045-08-31,0.001328452554693344
2045-09-30,0.0024455299425269264
2045-10-31,0.0032708382978830367
2045-11-30,-0.005406812639268226
2045-12-31,0.007530446325373551
2046-01-31,0.0032463426962362728
2046-02-28,0.0003940422476573326
2046-03-31,0.0011093875157550345
2046-04-30,0.003529926383024431
2046-05-31,0.0018613795900286835
2046-06-30,-0.003376940718453961
2046-07-31,0.007827524305596922
2046-08-31,0.0018766008103467146
2046-09-30,0.0049702491133044955
2046-10-31,0.00028558316616814354
2046-11-30,0.006382591738856686
2046-12-31,0.0029624821818576928
2047-01-31,0.003844847293552642
2047-02-28,-0.0006807868221848025
2047-03-31,0.005492752877709712
2047-04-30,0.004066394244044808
2047-05-31,0.005740911974833098
2047-06-30,0.0004605849213436058
2047-07-31,0.0008629444377207314
2047-08-31,0.008482591420989978
2047-09-30,-0.0007211771191280108
2047-10-31,0.001807081296122571
2047-11-30,0.005289593047988516
2047-12-31,0.002446418604030393
2048-01-31,0.003774011451845016
2048-02-29,0.0010861432820400527
2048-03-31,0.003191519981663337
2048-04-30,-0.0013956348972987685
2048-05-31,0.006715711437319794
2048-06-30,0.0018557431096462387
2048-07-31,0.00031806415707639297
2048-08-31,0.004002275515810325
2048-09-30,0.0009185055923285124
2048-10-31,-0.0014715090140099167
2048-11-30,-0.0015055971142044185
2048-12-31,0.004077215149440469
2049-01-31,0.0017424464051464346
2049-02-28,0.0018132322427824653
2049-03-31,0.005127764468609764
2049-04-30,-0.0009039702173564918
2049-05-31,0.00017989665331648134
2049-06-30,0.0011260048811142574
2049-07-31,0.0024371889914317213
2049-08-31,0.0020636599570281106
2049-09-30,0.001394114112829617
2049-10-31,0.0020104309272889385
2049-11-30,0.0018854528598875972
2049-12-31,0.0002101935399155216
2050-01-31,-4.531903457663305e-05
2050-02-28,0.0029301224309232106
2050-03-31,-0.00025851502380946
2050-04-30,-0.000987499239935899
2050-05-31,0.0013246055008304413
2050-06-30,0.0017476624035530127
2050-07-31,0.00835347013500017
2050-08-31,0.0002509714100760161
2050-09-30,0.004759816793488436
2050-10-31,0.004223359866733603
2050-11-30,-0.0010739291099144481
2050-12-31,0.004294673111461218
2051-01-31,-0.0010600730700303551
2051-02-28,-0.005096492443189132
2051-03-31,0.003837940744181971
2051-04-30,-0.0026251006347428898
2051-05-31,0.0034128049420638394
2051-06-30,0.0003075778509874594
2051-07-31,0.006719596897015101
2051-08-31,0.005102498997025319
2051-09-30,0.0009385714784732712
2051-10-31,0.0002971079074941224
2051-11-30,-0.0011426918546563651
2051-12-31,0.0009726708980089269
2052-01-31,0.0014119849318451475
2052-02-29,0.0011812347966033247
2052-03-31,0.00260778570237145
2052-04-30,0.0037618849370493297
2052-05-31,0.003135701368676422
2052-06-30,8.833272023439772e-05
2052-07-31,-0.0017547768217206976
2052-08-31,0.005912420743309669
2052-09-30,0.0002926986187866221
2052-10-31,0.0003943568413264898
2052-11-30,0.000753060088398192
2052-12-31,-0.0028636235618172278
2053-01-31,0.0008712978033963187
2053-02-28,0.0008666963467454855
2053-03-31,0.0038763510349809683
